"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 31 09:20:18 GMT 2023","Tue Oct 31 09:20:29 GMT 2023","10389","","by.itechartgroup.shirochina.anastasiya.tests.SteamTest","","by.itechartgroup.shirochina.anastasiya.tests.SteamTest","secondTest","secondTest()chromiumchromium","secondTest()chromiumchromium"
"passed","Tue Oct 31 09:20:29 GMT 2023","Tue Oct 31 09:20:51 GMT 2023","22492","","by.itechartgroup.shirochina.anastasiya.tests.SteamTest","","by.itechartgroup.shirochina.anastasiya.tests.SteamTest","testSteamWeb","testSteamWeb()chromiumchromium","testSteamWeb()chromiumchromium"
